Station	Instrument	Longitude(DecDeg)	Latitude(DecDeg)	Time(ISO8601)	Depth(m)
FB-drifter_021_069	IgotU#9999	-55.326520	47.481870	2011-07-05T09:19:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326600	47.481490	2011-07-05T09:24:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326460	47.480560	2011-07-05T09:37:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326410	47.480360	2011-07-05T09:41:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326420	47.480190	2011-07-05T09:45:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326310	47.479890	2011-07-05T09:49:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326900	47.479370	2011-07-05T10:03:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327070	47.479190	2011-07-05T10:07:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327330	47.478870	2011-07-05T10:15:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327430	47.478680	2011-07-05T10:20:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327550	47.478590	2011-07-05T10:24:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327510	47.478520	2011-07-05T10:28:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327640	47.478490	2011-07-05T10:33:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327730	47.478650	2011-07-05T10:41:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327670	47.478620	2011-07-05T10:45:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327870	47.478850	2011-07-05T10:54:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328060	47.478760	2011-07-05T10:58:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328210	47.479370	2011-07-05T11:07:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328350	47.479780	2011-07-05T11:15:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328340	47.480090	2011-07-05T11:20:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328380	47.480220	2011-07-05T11:24:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328400	47.480680	2011-07-05T11:28:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328380	47.480680	2011-07-05T11:37:00	  1.
FB-drifter_021_069	IgotU#9999	-55.328260	47.480960	2011-07-05T11:41:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327980	47.481220	2011-07-05T11:46:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327820	47.481450	2011-07-05T11:50:00	  1.
FB-drifter_021_069	IgotU#9999	-55.327440	47.481570	2011-07-05T11:54:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326880	47.481780	2011-07-05T12:03:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326520	47.481770	2011-07-05T12:07:00	  1.
FB-drifter_021_069	IgotU#9999	-55.326160	47.481980	2011-07-05T12:11:00	  1.
FB-drifter_021_069	IgotU#9999	-55.325760	47.482070	2011-07-05T12:16:00	  1.
FB-drifter_021_069	IgotU#9999	-55.325400	47.482090	2011-07-05T12:20:00	  1.
FB-drifter_021_069	IgotU#9999	-55.324740	47.482190	2011-07-05T12:29:00	  1.
FB-drifter_021_069	IgotU#9999	-55.324260	47.482210	2011-07-05T12:33:00	  1.
FB-drifter_021_069	IgotU#9999	-55.323650	47.482210	2011-07-05T12:37:00	  1.
FB-drifter_021_069	IgotU#9999	-55.322750	47.482090	2011-07-05T12:46:00	  1.
FB-drifter_021_069	IgotU#9999	-55.322110	47.481990	2011-07-05T12:50:00	  1.
FB-drifter_021_069	IgotU#9999	-55.320880	47.482030	2011-07-05T13:05:00	  1.
FB-drifter_021_069	IgotU#9999	-55.320210	47.481990	2011-07-05T13:10:00	  1.
FB-drifter_021_069	IgotU#9999	-55.319550	47.481960	2011-07-05T13:14:00	  1.
FB-drifter_021_069	IgotU#9999	-55.319060	47.481960	2011-07-05T13:18:00	  1.
FB-drifter_021_069	IgotU#9999	-55.318430	47.481990	2011-07-05T13:23:00	  1.
FB-drifter_021_070	IgotU#9999	-55.389270	47.528560	2011-07-04T19:19:00	 10.
FB-drifter_021_070	IgotU#9999	-55.389050	47.528370	2011-07-04T19:24:00	 10.
FB-drifter_021_070	IgotU#9999	-55.388840	47.528150	2011-07-04T19:29:00	 10.
FB-drifter_021_070	IgotU#9999	-55.388670	47.528020	2011-07-04T19:34:00	 10.
FB-drifter_021_070	IgotU#9999	-55.388520	47.527850	2011-07-04T19:39:00	 10.
FB-drifter_021_070	IgotU#9999	-55.388430	47.527620	2011-07-04T19:44:00	 10.
FB-drifter_021_070	IgotU#9999	-55.388360	47.527360	2011-07-04T19:49:00	 10.
FB-drifter_021_070	IgotU#9999	-55.388240	47.527160	2011-07-04T19:55:00	 10.
FB-drifter_021_070	IgotU#9999	-55.388100	47.527020	2011-07-04T20:00:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387960	47.526820	2011-07-04T20:05:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387820	47.526660	2011-07-04T20:10:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387680	47.526400	2011-07-04T20:15:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387570	47.526150	2011-07-04T20:20:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387430	47.526000	2011-07-04T20:26:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387350	47.525800	2011-07-04T20:31:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387250	47.525590	2011-07-04T20:36:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387190	47.525440	2011-07-04T20:41:00	 10.
FB-drifter_021_070	IgotU#9999	-55.387040	47.525160	2011-07-04T20:46:00	 10.
FB-drifter_021_070	IgotU#9999	-55.386970	47.525020	2011-07-04T20:51:00	 10.
FB-drifter_021_070	IgotU#9999	-55.386900	47.524840	2011-07-04T20:56:00	 10.
FB-drifter_021_070	IgotU#9999	-55.386800	47.524630	2011-07-04T21:01:00	 10.
FB-drifter_021_070	IgotU#9999	-55.386660	47.524410	2011-07-04T21:12:00	 10.
FB-drifter_021_070	IgotU#9999	-55.385990	47.523390	2011-07-04T21:37:00	 10.
FB-drifter_021_070	IgotU#9999	-55.385850	47.523270	2011-07-04T21:42:00	 10.
FB-drifter_021_070	IgotU#9999	-55.385620	47.523030	2011-07-04T21:47:00	 10.
FB-drifter_021_070	IgotU#9999	-55.385470	47.522920	2011-07-04T21:53:00	 10.
FB-drifter_021_070	IgotU#9999	-55.385030	47.522490	2011-07-04T21:58:00	 10.
FB-drifter_021_070	IgotU#9999	-55.383860	47.522250	2011-07-04T22:26:00	 10.
FB-drifter_021_070	IgotU#9999	-55.383390	47.522090	2011-07-04T22:33:00	 10.
FB-drifter_021_070	IgotU#9999	-55.383090	47.522020	2011-07-04T22:38:00	 10.
FB-drifter_021_070	IgotU#9999	-55.382770	47.521900	2011-07-04T22:43:00	 10.
FB-drifter_021_070	IgotU#9999	-55.382430	47.521790	2011-07-04T22:48:00	 10.
FB-drifter_021_070	IgotU#9999	-55.382110	47.521700	2011-07-04T22:54:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381670	47.521640	2011-07-04T22:59:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381210	47.521620	2011-07-04T23:04:00	 10.
FB-drifter_021_070	IgotU#9999	-55.380770	47.521610	2011-07-04T23:09:00	 10.
FB-drifter_021_070	IgotU#9999	-55.380260	47.521510	2011-07-04T23:14:00	 10.
FB-drifter_021_070	IgotU#9999	-55.379640	47.521610	2011-07-04T23:19:00	 10.
FB-drifter_021_070	IgotU#9999	-55.379270	47.521470	2011-07-04T23:24:00	 10.
FB-drifter_021_070	IgotU#9999	-55.378720	47.521480	2011-07-04T23:29:00	 10.
FB-drifter_021_070	IgotU#9999	-55.378160	47.521480	2011-07-04T23:34:00	 10.
FB-drifter_021_070	IgotU#9999	-55.377620	47.521530	2011-07-04T23:39:00	 10.
FB-drifter_021_070	IgotU#9999	-55.376980	47.521510	2011-07-04T23:44:00	 10.
FB-drifter_021_070	IgotU#9999	-55.376450	47.521620	2011-07-04T23:50:00	 10.
FB-drifter_021_070	IgotU#9999	-55.375750	47.521760	2011-07-04T23:55:00	 10.
FB-drifter_021_070	IgotU#9999	-55.375120	47.521820	2011-07-05T00:00:00	 10.
FB-drifter_021_070	IgotU#9999	-55.374450	47.521870	2011-07-05T00:05:00	 10.
FB-drifter_021_070	IgotU#9999	-55.373920	47.522020	2011-07-05T00:10:00	 10.
FB-drifter_021_070	IgotU#9999	-55.373240	47.522000	2011-07-05T00:15:00	 10.
FB-drifter_021_070	IgotU#9999	-55.372730	47.522130	2011-07-05T00:20:00	 10.
FB-drifter_021_070	IgotU#9999	-55.372080	47.522190	2011-07-05T00:25:00	 10.
FB-drifter_021_070	IgotU#9999	-55.371710	47.522340	2011-07-05T00:30:00	 10.
FB-drifter_021_070	IgotU#9999	-55.371200	47.522430	2011-07-05T00:35:00	 10.
FB-drifter_021_070	IgotU#9999	-55.370950	47.522550	2011-07-05T00:41:00	 10.
FB-drifter_021_070	IgotU#9999	-55.370550	47.522770	2011-07-05T00:46:00	 10.
FB-drifter_021_070	IgotU#9999	-55.370120	47.522800	2011-07-05T00:51:00	 10.
FB-drifter_021_070	IgotU#9999	-55.369880	47.523070	2011-07-05T00:56:00	 10.
FB-drifter_021_070	IgotU#9999	-55.369090	47.523440	2011-07-05T01:06:00	 10.
FB-drifter_021_070	IgotU#9999	-55.368800	47.523650	2011-07-05T01:11:00	 10.
FB-drifter_021_070	IgotU#9999	-55.368490	47.523760	2011-07-05T01:16:00	 10.
FB-drifter_021_070	IgotU#9999	-55.367900	47.524170	2011-07-05T01:31:00	 10.
FB-drifter_021_070	IgotU#9999	-55.367410	47.524200	2011-07-05T01:37:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366970	47.524510	2011-07-05T01:47:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366530	47.524870	2011-07-05T01:57:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366330	47.525100	2011-07-05T02:03:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366150	47.525310	2011-07-05T02:09:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366090	47.525510	2011-07-05T02:14:00	 10.
FB-drifter_021_070	IgotU#9999	-55.365980	47.525700	2011-07-05T02:19:00	 10.
FB-drifter_021_070	IgotU#9999	-55.365980	47.525910	2011-07-05T02:24:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366080	47.526280	2011-07-05T02:34:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366490	47.526730	2011-07-05T02:44:00	 10.
FB-drifter_021_070	IgotU#9999	-55.366710	47.526960	2011-07-05T02:49:00	 10.
FB-drifter_021_070	IgotU#9999	-55.367000	47.527190	2011-07-05T02:54:00	 10.
FB-drifter_021_070	IgotU#9999	-55.367300	47.527470	2011-07-05T02:59:00	 10.
FB-drifter_021_070	IgotU#9999	-55.367610	47.527770	2011-07-05T03:05:00	 10.
FB-drifter_021_070	IgotU#9999	-55.367900	47.528050	2011-07-05T03:10:00	 10.
FB-drifter_021_070	IgotU#9999	-55.368300	47.528350	2011-07-05T03:15:00	 10.
FB-drifter_021_070	IgotU#9999	-55.368650	47.528590	2011-07-05T03:20:00	 10.
FB-drifter_021_070	IgotU#9999	-55.368980	47.528930	2011-07-05T03:25:00	 10.
FB-drifter_021_070	IgotU#9999	-55.369310	47.529240	2011-07-05T03:30:00	 10.
FB-drifter_021_070	IgotU#9999	-55.369770	47.529390	2011-07-05T03:35:00	 10.
FB-drifter_021_070	IgotU#9999	-55.370000	47.529750	2011-07-05T03:40:00	 10.
FB-drifter_021_070	IgotU#9999	-55.370360	47.529980	2011-07-05T03:45:00	 10.
FB-drifter_021_070	IgotU#9999	-55.370700	47.530200	2011-07-05T03:50:00	 10.
FB-drifter_021_070	IgotU#9999	-55.371150	47.530270	2011-07-05T03:55:00	 10.
FB-drifter_021_070	IgotU#9999	-55.371430	47.530410	2011-07-05T04:01:00	 10.
FB-drifter_021_070	IgotU#9999	-55.371760	47.530490	2011-07-05T04:06:00	 10.
FB-drifter_021_070	IgotU#9999	-55.372150	47.530520	2011-07-05T04:11:00	 10.
FB-drifter_021_070	IgotU#9999	-55.372380	47.530720	2011-07-05T04:16:00	 10.
FB-drifter_021_070	IgotU#9999	-55.372620	47.530940	2011-07-05T04:21:00	 10.
FB-drifter_021_070	IgotU#9999	-55.372990	47.531040	2011-07-05T04:26:00	 10.
FB-drifter_021_070	IgotU#9999	-55.373570	47.531330	2011-07-05T04:36:00	 10.
FB-drifter_021_070	IgotU#9999	-55.373890	47.531360	2011-07-05T04:41:00	 10.
FB-drifter_021_070	IgotU#9999	-55.374220	47.531370	2011-07-05T04:46:00	 10.
FB-drifter_021_070	IgotU#9999	-55.374450	47.531490	2011-07-05T04:52:00	 10.
FB-drifter_021_070	IgotU#9999	-55.374920	47.531850	2011-07-05T05:02:00	 10.
FB-drifter_021_070	IgotU#9999	-55.375530	47.531890	2011-07-05T05:13:00	 10.
FB-drifter_021_070	IgotU#9999	-55.375800	47.531950	2011-07-05T05:18:00	 10.
FB-drifter_021_070	IgotU#9999	-55.375960	47.532010	2011-07-05T05:23:00	 10.
FB-drifter_021_070	IgotU#9999	-55.376310	47.532040	2011-07-05T05:28:00	 10.
FB-drifter_021_070	IgotU#9999	-55.376500	47.532170	2011-07-05T05:33:00	 10.
FB-drifter_021_070	IgotU#9999	-55.376750	47.532240	2011-07-05T05:38:00	 10.
FB-drifter_021_070	IgotU#9999	-55.376940	47.532330	2011-07-05T05:43:00	 10.
FB-drifter_021_070	IgotU#9999	-55.377150	47.532410	2011-07-05T05:48:00	 10.
FB-drifter_021_070	IgotU#9999	-55.377240	47.532410	2011-07-05T05:53:00	 10.
FB-drifter_021_070	IgotU#9999	-55.377430	47.532420	2011-07-05T05:58:00	 10.
FB-drifter_021_070	IgotU#9999	-55.377590	47.532460	2011-07-05T06:03:00	 10.
FB-drifter_021_070	IgotU#9999	-55.377900	47.532550	2011-07-05T06:09:00	 10.
FB-drifter_021_070	IgotU#9999	-55.378480	47.532650	2011-07-05T06:24:00	 10.
FB-drifter_021_070	IgotU#9999	-55.378670	47.532750	2011-07-05T06:29:00	 10.
FB-drifter_021_070	IgotU#9999	-55.378890	47.532810	2011-07-05T06:34:00	 10.
FB-drifter_021_070	IgotU#9999	-55.379030	47.532880	2011-07-05T06:39:00	 10.
FB-drifter_021_070	IgotU#9999	-55.379200	47.532910	2011-07-05T06:44:00	 10.
FB-drifter_021_070	IgotU#9999	-55.379430	47.532990	2011-07-05T06:49:00	 10.
FB-drifter_021_070	IgotU#9999	-55.379620	47.533100	2011-07-05T06:55:00	 10.
FB-drifter_021_070	IgotU#9999	-55.380020	47.533360	2011-07-05T07:05:00	 10.
FB-drifter_021_070	IgotU#9999	-55.380580	47.533480	2011-07-05T07:22:00	 10.
FB-drifter_021_070	IgotU#9999	-55.380740	47.533570	2011-07-05T07:29:00	 10.
FB-drifter_021_070	IgotU#9999	-55.380920	47.533650	2011-07-05T07:34:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381070	47.533740	2011-07-05T07:39:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381140	47.533810	2011-07-05T07:44:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381230	47.533910	2011-07-05T07:49:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381310	47.533980	2011-07-05T07:54:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381390	47.534090	2011-07-05T08:00:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381440	47.534180	2011-07-05T08:05:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381520	47.534270	2011-07-05T08:10:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381530	47.534390	2011-07-05T08:15:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381590	47.534530	2011-07-05T08:20:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381730	47.534610	2011-07-05T08:25:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381740	47.534730	2011-07-05T08:30:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381760	47.534930	2011-07-05T08:35:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381830	47.535000	2011-07-05T08:40:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381760	47.535130	2011-07-05T08:45:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381760	47.535230	2011-07-05T08:51:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381740	47.535350	2011-07-05T08:56:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381790	47.535510	2011-07-05T09:01:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381780	47.535610	2011-07-05T09:06:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381810	47.535740	2011-07-05T09:11:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381810	47.535830	2011-07-05T09:16:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381850	47.535950	2011-07-05T09:21:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.536030	2011-07-05T09:27:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.535920	2011-07-05T09:37:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381880	47.535960	2011-07-05T09:42:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.535930	2011-07-05T09:47:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.535960	2011-07-05T09:52:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381850	47.535980	2011-07-05T09:57:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.535950	2011-07-05T10:02:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381820	47.535950	2011-07-05T10:07:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.536010	2011-07-05T10:12:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.535960	2011-07-05T10:28:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381900	47.536000	2011-07-05T10:43:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381880	47.535920	2011-07-05T10:48:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.536010	2011-07-05T10:53:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.536010	2011-07-05T11:04:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381940	47.535960	2011-07-05T11:14:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381930	47.535980	2011-07-05T11:19:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381840	47.536010	2011-07-05T11:29:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.536010	2011-07-05T11:35:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381840	47.536000	2011-07-05T11:40:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381850	47.536010	2011-07-05T11:45:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381860	47.536000	2011-07-05T11:50:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381830	47.535950	2011-07-05T11:55:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381930	47.535960	2011-07-05T12:01:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381940	47.535980	2011-07-05T12:12:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.535950	2011-07-05T12:17:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.536000	2011-07-05T12:22:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381850	47.536000	2011-07-05T12:28:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381880	47.535960	2011-07-05T12:33:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.536010	2011-07-05T12:38:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381900	47.536000	2011-07-05T12:43:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.535960	2011-07-05T12:48:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381880	47.535980	2011-07-05T12:53:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381900	47.535920	2011-07-05T12:58:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381940	47.535980	2011-07-05T13:03:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381900	47.536000	2011-07-05T13:08:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381870	47.535960	2011-07-05T13:14:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381930	47.535980	2011-07-05T13:19:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381940	47.535980	2011-07-05T13:29:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381900	47.536010	2011-07-05T13:39:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381930	47.536010	2011-07-05T13:49:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381900	47.535980	2011-07-05T13:55:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381900	47.536000	2011-07-05T14:05:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381890	47.535980	2011-07-05T14:22:00	 10.
FB-drifter_021_070	IgotU#9999	-55.381910	47.535980	2011-07-05T14:28:00	 10.
FB-drifter_021_071	IgotU#9999	-55.396420	47.518310	2011-07-04T19:18:00	  1.
FB-drifter_021_071	IgotU#9999	-55.396180	47.517820	2011-07-04T19:23:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395730	47.515750	2011-07-04T19:41:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395660	47.515230	2011-07-04T19:45:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395680	47.514740	2011-07-04T19:49:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395700	47.514310	2011-07-04T19:54:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395590	47.513790	2011-07-04T19:58:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395640	47.513350	2011-07-04T20:02:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395580	47.512880	2011-07-04T20:06:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395540	47.512420	2011-07-04T20:11:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395450	47.511920	2011-07-04T20:15:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395440	47.511600	2011-07-04T20:19:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395420	47.511310	2011-07-04T20:24:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395390	47.511060	2011-07-04T20:28:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395400	47.510740	2011-07-04T20:32:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395340	47.510470	2011-07-04T20:36:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395340	47.510240	2011-07-04T20:41:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395330	47.509980	2011-07-04T20:45:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395320	47.509700	2011-07-04T20:49:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395310	47.509460	2011-07-04T20:54:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395360	47.509200	2011-07-04T20:58:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395390	47.508640	2011-07-04T21:06:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395410	47.508270	2011-07-04T21:15:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395420	47.508060	2011-07-04T21:19:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395510	47.507870	2011-07-04T21:24:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395690	47.507810	2011-07-04T21:28:00	  1.
FB-drifter_021_071	IgotU#9999	-55.397030	47.507170	2011-07-04T21:58:00	  1.
FB-drifter_021_071	IgotU#9999	-55.397230	47.507080	2011-07-04T22:03:00	  1.
FB-drifter_021_071	IgotU#9999	-55.397460	47.507050	2011-07-04T22:07:00	  1.
FB-drifter_021_071	IgotU#9999	-55.397710	47.507030	2011-07-04T22:12:00	  1.
FB-drifter_021_071	IgotU#9999	-55.398030	47.507020	2011-07-04T22:16:00	  1.
FB-drifter_021_071	IgotU#9999	-55.398370	47.507050	2011-07-04T22:20:00	  1.
FB-drifter_021_071	IgotU#9999	-55.398660	47.507160	2011-07-04T22:24:00	  1.
FB-drifter_021_071	IgotU#9999	-55.399060	47.507200	2011-07-04T22:29:00	  1.
FB-drifter_021_071	IgotU#9999	-55.399480	47.507280	2011-07-04T22:33:00	  1.
FB-drifter_021_071	IgotU#9999	-55.399850	47.507510	2011-07-04T22:37:00	  1.
FB-drifter_021_071	IgotU#9999	-55.400150	47.507600	2011-07-04T22:42:00	  1.
FB-drifter_021_071	IgotU#9999	-55.400470	47.507780	2011-07-04T22:46:00	  1.
FB-drifter_021_071	IgotU#9999	-55.400800	47.507900	2011-07-04T22:50:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401030	47.508180	2011-07-04T22:54:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401260	47.508420	2011-07-04T22:59:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401440	47.508640	2011-07-04T23:03:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401480	47.508990	2011-07-04T23:07:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401600	47.509280	2011-07-04T23:12:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401730	47.509580	2011-07-04T23:16:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401810	47.509930	2011-07-04T23:20:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401930	47.510300	2011-07-04T23:24:00	  1.
FB-drifter_021_071	IgotU#9999	-55.402050	47.510730	2011-07-04T23:29:00	  1.
FB-drifter_021_071	IgotU#9999	-55.402100	47.511340	2011-07-04T23:33:00	  1.
FB-drifter_021_071	IgotU#9999	-55.402190	47.511810	2011-07-04T23:37:00	  1.
FB-drifter_021_071	IgotU#9999	-55.402110	47.512280	2011-07-04T23:41:00	  1.
FB-drifter_021_071	IgotU#9999	-55.402010	47.512620	2011-07-04T23:46:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401840	47.513290	2011-07-04T23:50:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401530	47.513850	2011-07-04T23:54:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401230	47.514340	2011-07-04T23:59:00	  1.
FB-drifter_021_071	IgotU#9999	-55.401050	47.515900	2011-07-05T00:07:00	  1.
FB-drifter_021_071	IgotU#9999	-55.399110	47.518840	2011-07-05T00:29:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395990	47.519470	2011-07-05T00:43:00	  1.
FB-drifter_021_071	IgotU#9999	-55.395300	47.519680	2011-07-05T00:47:00	  1.
FB-drifter_021_071	IgotU#9999	-55.394670	47.519970	2011-07-05T00:51:00	  1.
FB-drifter_021_071	IgotU#9999	-55.394240	47.520000	2011-07-05T00:56:00	  1.
FB-drifter_021_071	IgotU#9999	-55.393980	47.520050	2011-07-05T01:00:00	  1.
FB-drifter_021_071	IgotU#9999	-55.393500	47.520100	2011-07-05T01:04:00	  1.
FB-drifter_021_071	IgotU#9999	-55.393010	47.520110	2011-07-05T01:08:00	  1.
FB-drifter_021_071	IgotU#9999	-55.392360	47.520200	2011-07-05T01:13:00	  1.
FB-drifter_021_071	IgotU#9999	-55.391770	47.520200	2011-07-05T01:17:00	  1.
FB-drifter_021_071	IgotU#9999	-55.391140	47.520200	2011-07-05T01:21:00	  1.
FB-drifter_021_071	IgotU#9999	-55.390340	47.520200	2011-07-05T01:26:00	  1.
FB-drifter_021_071	IgotU#9999	-55.389600	47.520230	2011-07-05T01:30:00	  1.
FB-drifter_021_071	IgotU#9999	-55.388780	47.520290	2011-07-05T01:34:00	  1.
